frame,shortest_euclidean,corresponding_column,corresponding_term
1568,0.1647405358800933,122,emotional_stimuli
1569,0.5391564546257587,153,face
1570,0.4321160952319708,157,facial_expression
1571,0.4290133742726236,162,fearful
1572,0.3934120401760329,303,personal
1573,0.3891925469327629,33,autobiographical_memory
1574,0.370358010975188,113,economic
1575,0.215255020955548,265,motivational
1576,0.1381836837130987,177,gambling
1577,0.2301804061447437,105,discriminative
1578,0.1113719433590353,15,arm
1579,0.5376747877854868,127,encode
1580,0.3564479137380092,127,encode
1581,0.2999936914008858,127,encode
1582,0.2516732376785439,63,conceptual
1583,0.5275116039317785,107,distraction
1584,0.2452812973654776,241,match
1585,0.0950504929361957,241,match
1586,0.1690235492465212,82,cued
1587,0.1169700751186374,44,calculation
1588,0.4405095387635497,494,visuomotor
1589,0.3013535490093718,209,inhibitory_control
1590,0.3338823059531404,360,response_inhibition
1591,0.9296164746465052,197,imagined
1592,0.4306726279026463,398,sequence
1593,0.2882209077295729,197,imagined
1594,0.4426645491588468,407,short_term
1595,0.3683041793756674,234,lexical_decision
1596,0.2791442061029318,234,lexical_decision
1597,0.1668900569507165,503,word_recognition
1598,0.0846674590459862,504,words
1599,0.0427566181872824,504,words
1600,0.0719122101518228,287,nouns
1601,0.0252930083222334,86,decision_task
1602,0.0314336437405589,86,decision_task
1603,0.029320565760861,86,decision_task
1604,0.0500193568106464,86,decision_task
1605,0.0615699672113721,506,written
1606,0.0525928457739359,506,written
1607,0.110936828453119,287,nouns
1608,0.1195761651984448,506,written
1609,0.079606101269416,504,words
1610,0.0665153991515896,287,nouns
1611,0.5131455098940891,472,verbal
1612,0.3643721765630708,295,oral
1613,0.0847258395117826,431,speech_production
1614,0.4062216855223166,228,learned
1615,0.3366685236176276,252,memory_tasks
1616,0.2629761998925208,473,verbal_fluency
1617,0.2654137121869299,95,demands
1618,0.3913117044954449,44,calculation
1619,0.1668849047881553,270,motor_response
1620,0.3216569027823932,183,goals
1621,0.6186473190171705,89,default_mode
1622,0.3437873464909099,207,inhibition
1623,0.2372721769799837,182,goal_directed
1624,0.1997550379645798,134,error
1625,0.3304048272091667,206,inhibit
1626,0.2551077154694903,356,remembered
1627,0.2689351696248216,129,encoding
1628,0.2518471657592456,130,encoding_retrieval
1629,0.2590799710459972,481,virtual
1630,0.4234907149166936,356,remembered
1631,0.44522702921955,199,implicit
1632,0.4686172974741154,158,facial_expressions
1633,0.1669227085520178,156,facial
1634,0.497389045659199,262,moral
1635,0.4520286503060732,262,moral
1636,0.5399493227150143,304,personality
1637,0.2622790381250678,334,prospective
1638,0.057494252733715,80,craving
1639,0.3752061251473636,350,recollection
1640,0.231074939034725,130,encoding_retrieval
1641,0.1190127250776987,129,encoding
1642,0.1499950923220477,129,encoding
1643,0.2615968137528284,436,strategic
1644,0.1881333369429249,177,gambling
1645,0.3331768655624789,89,default_mode
1646,0.3504676315105231,89,default_mode
1647,0.2929859324989097,89,default_mode
1648,0.3459526716037003,89,default_mode
1649,0.6239073702232246,89,default_mode
1650,0.2959951941560748,209,inhibitory_control
1651,0.2806283623613677,209,inhibitory_control
1652,0.2694843548267382,209,inhibitory_control
1653,0.3253093571944579,260,monitoring
1654,0.2992509108011324,260,monitoring
1655,0.3326584078326304,207,inhibition
1656,0.4442706497717772,310,pitch
1657,0.2535972161635589,430,speech_perception
1658,0.1543043213634042,224,language_comprehension
1659,0.3697899546873849,500,word
1660,0.1469732398473584,506,written
1661,0.3718141035163038,506,written
1662,0.5646063992868257,353,relational
1663,0.5082757791419743,345,recognition_memory
1664,0.5568171216806276,130,encoding_retrieval
1665,0.2750357835615734,228,learned
1666,0.154627450127958,130,encoding_retrieval
1667,0.4074070099242223,227,learn
1668,0.5361238898966122,447,switch
1669,0.2811869061948651,361,response_selection
1670,0.388438963565554,361,response_selection
1671,0.1472107794081344,361,response_selection
1672,0.3195059720265245,107,distraction
1673,0.4391477108247633,254,mental_imagery
1674,0.3511569596902464,210,integrate
1675,0.7979420605078524,275,multisensory
1676,0.2305026729112146,311,place
1677,0.5100427297351857,248,memory_performance
1678,0.5452888173240478,256,mnemonic
1679,0.2128782087251751,1,acoustic
1680,0.3108232824207896,294,oddball
1681,0.4706762698701524,460,time_task
1682,0.3731804513741865,207,inhibition
1683,0.4477757326227253,460,time_task
1684,0.5668554964783853,207,inhibition
1685,0.4933055776930507,460,time_task
1686,0.391163522131317,134,error
1687,0.3108070913779844,444,suffering
1688,0.4235908196545296,304,personality
1689,0.2433375558772942,239,long_term
1690,0.1926453247197994,280,navigation
1691,0.1674257183286112,311,place
1692,0.3944365977822319,130,encoding_retrieval
1693,0.1911169919986334,311,place
1694,0.5622092661366438,88,decoding
1695,0.2989399206405914,237,listened
1696,0.4076764833310856,460,time_task
1697,0.4754194539419796,207,inhibition
1698,0.4332012040154306,209,inhibitory_control
1699,0.4039135193053221,209,inhibitory_control
1700,0.3842698916051957,207,inhibition
1701,0.5127447216177763,89,default_mode
1702,0.3629304632528468,183,goals
1703,0.1803393694456643,122,emotional_stimuli
1704,0.1858605742287747,128,encoded
1705,0.18562485483225,280,navigation
1706,0.1812641571978684,481,virtual
1707,0.2573743222055955,280,navigation
1708,0.6217585168088686,239,long_term
1709,0.4413802980669669,427,spatiotemporal
1710,0.137094059958329,145,expression
1711,0.079973234290223,281,negative_emotional
1712,0.1533908235118128,8,anger
1713,0.0854759317046225,281,negative_emotional
1714,0.2709179418224222,354,relevance
1715,0.1227208874279331,106,disgust
1716,0.2828646352146716,156,facial
1717,0.4071748092267709,427,spatiotemporal
1718,0.3385713782874027,46,capture
1719,0.2943187164838208,329,primary_visual
1720,0.2665744925456139,362,retention
1721,0.1578804390904111,170,fluency
1722,0.0901624680156672,170,fluency
1723,0.3802473452781932,472,verbal
1724,0.38056414762523,82,cued
1725,0.3031730858203264,78,coordination
1726,0.2048105645697964,260,monitoring
1727,0.4347654437601968,207,inhibition
1728,0.3196886663895102,183,goals
1729,0.3779331329181761,89,default_mode
1730,0.3690964684358102,89,default_mode
1731,0.3792595565809532,89,default_mode
1732,0.3187646758982246,183,goals
1733,0.3970383676749183,134,error
1734,0.2667485434092452,181,goal
1735,0.2101003886448754,181,goal
1736,0.323377990118381,183,goals
1737,0.2573013026551705,182,goal_directed
1738,0.2478060453349268,183,goals
1739,0.2560257530265653,182,goal_directed
1740,0.3043698339153151,134,error
1741,0.6468273009000121,251,memory_task
1742,0.2496672172134382,436,strategic
1743,0.2823268752504864,130,encoding_retrieval
1744,0.2438826437994576,481,virtual
1745,0.2503902973135426,280,navigation
1746,0.168341025960138,311,place
1747,0.2772311885305965,344,recognition
1748,0.3995359356737559,308,picture
1749,0.1705661577081441,311,place
1750,0.2098057350543064,311,place
1751,0.1386081646389488,311,place
1752,0.2456189440760664,481,virtual
1753,0.312118869198726,130,encoding_retrieval
1754,0.1916868796545245,130,encoding_retrieval
1755,0.2875084145340262,481,virtual
1756,0.2386906074306456,49,category
1757,0.2908844945286267,501,word_form
1758,0.5387154830254641,74,context
1759,0.455741650998568,74,context
1760,0.4020518137687215,353,relational
1761,0.4712196462466361,353,relational
1762,0.6380970148295017,353,relational
1763,0.3770623231002525,130,encoding_retrieval
1764,0.6208316643512729,353,relational
1765,0.4273563955036437,170,fluency
1766,0.187088558912128,287,nouns
1767,0.2196224954960576,170,fluency
1768,0.2162342073354958,506,written
1769,0.0326339506585421,170,fluency
1770,0.1454816804174382,170,fluency
1771,0.0463908847597111,170,fluency
1772,0.1063752134259826,170,fluency
1773,0.1275093231714101,170,fluency
1774,0.1014325237835837,287,nouns
1775,0.0551622272145133,287,nouns
1776,0.1093463119743005,504,words
1777,0.3131356063156059,234,lexical_decision
1778,0.3203971021987232,203,induction
1779,0.4318498426639494,207,inhibition
1780,0.1142349478599004,182,goal_directed
1781,0.3654187729726392,176,gains
1782,0.5624478640253494,294,oddball
1783,0.4837894126736733,198,imitation
1784,0.2489225819550648,453,target_detection
1785,0.3016672882281492,69,congruent
1786,0.4579456725900285,445,suppression
1787,0.3611320964792945,187,hands
1788,0.342051164341248,211,integrated
1789,0.2824209111180101,254,mental_imagery
1790,0.4454991405524036,506,written
1791,0.5696536065549366,353,relational
1792,0.2682333777166649,228,learned
1793,0.3379447336493836,228,learned
1794,0.3217486443632516,228,learned
1795,0.2169600896238294,228,learned
1796,0.2749023010808868,228,learned
1797,0.1811997842166426,228,learned
1798,0.3037562005429156,130,encoding_retrieval
1799,0.3302413151110966,130,encoding_retrieval
1800,0.2305172197523664,130,encoding_retrieval
1801,0.2967667067159972,481,virtual
1802,0.3805829347498585,350,recollection
1803,0.4107473744382164,350,recollection
1804,0.1126363670434181,378,salience
1805,0.3281536488012613,9,angry
1806,0.4977078204380237,145,expression
1807,0.3903868762793656,308,picture
1808,0.1590711098219934,311,place
1809,0.3884243000151154,130,encoding_retrieval
1810,0.4230517220332733,345,recognition_memory
1811,0.2083523027212034,228,learned
1812,0.8405238997637106,353,relational
1813,0.4344315595234474,254,mental_imagery
1814,0.4855372477350861,197,imagined
1815,0.2998812537771221,197,imagined
1816,0.1718288012915243,500,word
1817,0.2246574717782598,506,written
1818,0.3498294619936918,506,written
1819,0.5307285183884818,130,encoding_retrieval
1820,0.4626999883561273,362,retention
1821,0.4298576480318102,345,recognition_memory
1822,0.3801895756436294,130,encoding_retrieval
1823,0.3184793486951028,228,learned
1824,0.2398085974744302,170,fluency
1825,0.2883805699785866,353,relational
1826,0.2641350369729729,139,executive_functions
1827,0.2330230661702276,207,inhibition
1828,0.5295589566733908,89,default_mode
1829,0.455508048082587,89,default_mode
1830,0.4462630553665972,89,default_mode
1831,0.3961787280906305,89,default_mode
1832,0.3578248618027622,304,personality
1833,0.3616782725627913,304,personality
1834,0.3564821781127262,304,personality
1835,0.3538910272619721,304,personality
1836,0.3940625759122102,89,default_mode
1837,0.3925814566351259,89,default_mode
1838,0.3891967322498226,89,default_mode
1839,0.3253574078735926,89,default_mode
1840,0.2675933011953901,89,default_mode
1841,0.1512964375214351,262,moral
1842,0.0887861991618108,415,social_cognitive
1843,0.1000077369198751,413,social
1844,0.1177055962540972,256,mnemonic
1845,0.1573453693210346,170,fluency
1846,0.1668413181601728,170,fluency
1847,0.2128488080435723,472,verbal
1848,0.1409986749720611,473,verbal_fluency
1849,0.5696283213555005,323,preparation
1850,0.1912687064434444,208,inhibitory
1851,0.2954568357760115,209,inhibitory_control
1852,0.3519781780152404,207,inhibition
1853,0.3830231909623849,209,inhibitory_control
1854,0.4234829980417489,183,goals
1855,0.4523088146886488,134,error
1856,0.4473988301553228,134,error
1857,0.3071302934585076,207,inhibition
1858,0.3083271391216282,207,inhibition
1859,0.2751308865047691,207,inhibition
1860,0.2755254760319335,207,inhibition
1861,0.2762177056106296,207,inhibition
1862,0.2842618676402,207,inhibition
1863,0.6641291902038174,207,inhibition
1864,0.7875878749769539,247,memory_load
1865,0.2536575487124519,228,learned
1866,0.2367597937538904,228,learned
1867,0.3206271712811501,228,learned
1868,0.4127560518204552,130,encoding_retrieval
1869,0.6052973824094051,130,encoding_retrieval
1870,0.752736346159445,130,encoding_retrieval
1871,0.638028964596102,160,familiarity
1872,0.3946369196217144,130,encoding_retrieval
1873,0.3428727497707513,288,novel
1874,0.5610904918608403,207,inhibition
1875,0.4728562020299153,304,personality
1876,0.1983374633442034,134,error
1877,0.4392671466188181,116,emotion
1878,0.3684970582299704,350,recollection
1879,0.3405096270205711,244,memories
1880,0.4321188028371157,427,spatiotemporal
1881,0.2420066325649169,145,expression
1882,0.2545948359599272,282,neutral_faces
1883,0.2680022016657264,162,fearful
1884,0.2590502568966337,189,happy_faces
1885,0.2470111747244088,118,emotional
1886,0.2456042091931632,12,anxiety
1887,0.2902537317894985,124,emotions
1888,0.3813700139349542,312,placebo
1889,0.4807564855375473,113,economic
1890,0.4686922506112874,64,conditioned
1891,0.1468778842172878,284,neutral_stimuli
1892,0.1132986050733043,189,happy_faces
1893,0.2452114525376337,189,happy_faces
1894,0.2629967431041393,123,emotional_valence
1895,0.4995522814652487,350,recollection
1896,0.252527067546194,128,encoded
1897,0.2822374807996649,130,encoding_retrieval
1898,0.1353225802346685,228,learned
1899,0.1669093750050938,228,learned
1900,0.2690742730063972,362,retention
1901,0.4182925395924658,318,prediction_error
1902,0.31287875376177,265,motivational
1903,0.1763629052512839,258,monetary_reward
1904,0.1144248947569018,258,monetary_reward
1905,0.1273571212192824,258,monetary_reward
1906,0.3202940755802166,35,aversive
1907,0.1596124593907202,124,emotions
1908,0.2021743541692505,245,memory
1909,0.1992311841322207,436,strategic
1910,0.2430562584621558,128,encoded
1911,0.2601683499761768,278,names
1912,0.3283092424065582,423,spatial
1913,0.397019582878471,5,addition
1914,0.1579905262776743,186,hand_movements
1915,0.3313357890794059,235,limb
1916,0.1199948061774656,271,motor_responses
1917,0.1520930223370415,78,coordination
1918,0.1608232979270519,78,coordination
1919,0.2856071942883756,166,finger
1920,0.2333177609208671,167,finger_movements
1921,0.30975513864005,168,finger_tapping
1922,0.3142742476070928,168,finger_tapping
1923,0.3738905529571446,474,verbal_working
1924,0.1094596584542294,170,fluency
1925,0.1578616865565739,506,written
1926,0.3851472448256537,170,fluency
1927,0.228990085030859,228,learned
1928,0.541102019043397,170,fluency
1929,0.4288832261537631,506,written
1930,0.2080483879513072,506,written
1931,0.2054116429938918,506,written
1932,0.2628413588038045,506,written
1933,0.112014449814969,170,fluency
1934,0.1716424229502561,504,words
1935,0.064729791491601,504,words
1936,0.1100828161232206,287,nouns
1937,0.1810752215259167,506,written
1938,0.1645382185790945,506,written
1939,0.4436061342395581,353,relational
1940,0.271081090667188,173,form
1941,0.1567209092965339,478,videos
1942,0.4169236790170176,232,letters
1943,0.4419020897153096,464,tools
1944,0.4551976139865096,349,recognizing
1945,0.3158385711315598,353,relational
1946,0.324348109539645,252,memory_tasks
1947,0.3378849365106273,353,relational
1948,0.4167719736014312,23,attending
1949,0.3402574293121647,372,rotation
1950,0.78270780204542,100,detection
1951,0.5200703725716689,57,communication
1952,0.3560466846885684,54,cognitive_emotional
1953,0.3401594962462104,259,money
1954,0.2927292500623143,185,hand
1955,0.4190925114645201,268,motor_imagery
1956,0.2962293739352714,168,finger_tapping
1957,0.2278797495445796,78,coordination
1958,0.2273063508368174,78,coordination
1959,0.2728463774169321,451,tapping
1960,0.3920578319116504,472,verbal
1961,0.4455928157093393,170,fluency
1962,0.2654784349352985,228,learned
1963,0.1682015720602232,228,learned
1964,0.2649983467179351,228,learned
1965,0.212937379024737,130,encoding_retrieval
1966,0.2256050223100357,280,navigation
1967,0.3466628500870879,344,recognition
1968,0.4978192425372808,146,expressions
1969,0.6013517246581536,146,expressions
1970,0.3793341313304391,308,picture
1971,0.1802413736920766,311,place
1972,0.2862599421839315,481,virtual
1973,0.3008950380157171,481,virtual
1974,0.3140541525861554,481,virtual
1975,0.4109604317353904,308,picture
1976,0.2306009857697782,280,navigation
1977,0.3221168708381305,133,episodic_memory
1978,0.297956006599106,130,encoding_retrieval
1979,0.216783638795388,311,place
1980,0.3004462136221881,493,visuo
1981,0.2737113925716198,39,belief
1982,0.6030349248140238,148,eye_field
1983,0.2575865858817952,201,incongruent
1984,0.1534837210767168,201,incongruent
1985,0.2167060552528936,480,violations
1986,0.2319790026607351,241,match
1987,0.3592772326394404,39,belief
1988,0.2081603726969879,57,communication
1989,0.441146187727557,209,inhibitory_control
1990,0.7542802203972345,251,memory_task
1991,0.489387529829405,362,retention
1992,0.5431322299665897,220,judgment
1993,0.320957181775757,49,category
1994,0.3246059366822138,481,virtual
1995,0.5306054851149716,353,relational
1996,0.2642700603706122,430,speech_perception
1997,0.4252437903446514,295,oral
1998,0.7061095778959937,197,imagined
1999,0.6470308751630609,79,covert
2000,0.3305965091858251,69,congruent
2001,0.3351037181194932,127,encode
2002,0.2472075467101156,353,relational
2003,0.2682454512389874,506,written
2004,0.2101304432402752,506,written
2005,0.3219171506682697,252,memory_tasks
2006,0.2684745554592172,353,relational
2007,0.3733958722047162,88,decoding
2008,0.4237879124931971,496,vocal
2009,0.4889654242027486,44,calculation
2010,0.2828355465713676,102,digit
2011,0.3294455730933051,26,attentional
2012,0.1967586815358966,383,selective_attention
2013,0.4445487592379224,477,video_clips
2014,0.5036535885238913,23,attending
2015,0.7506490524547872,88,decoding
2016,0.2253720370251376,254,mental_imagery
2017,0.3339689976726624,74,context
2018,0.0624416984805873,353,relational
2019,0.1366080924694202,306,phonological
2020,0.2527846628484849,68,congruency
2021,0.1639697773809382,480,violations
2022,0.3994520148479809,44,calculation
2023,0.4146189762751945,88,decoding
2024,0.8129908344947969,23,attending
2025,0.3081319365587027,7,ambiguous
2026,0.1936833705777326,396,sentence_comprehension
2027,0.1385719460539015,506,written
2028,0.0310529944137042,86,decision_task
2029,0.0333492384268825,86,decision_task
2030,0.1365611987454046,504,words
2031,0.2377528747750808,506,written
2032,0.2549088995250662,362,retention
2033,0.2369052777176628,133,episodic_memory
2034,0.3900716368579905,19,associations
2035,0.2749863634858866,387,semantic_memory
2036,0.4450418580478681,80,craving
2037,0.1332510909746852,457,thought
2038,0.1607014324587063,378,salience
2039,0.2000383706978653,378,salience
2040,0.3559084087391034,304,personality
2041,0.2712061294464424,304,personality
2042,0.1282597307024461,304,personality
2043,0.2249309724441792,258,monetary_reward
2044,0.7105471820878994,260,monitoring
2045,0.3405667502429212,172,foot
2046,0.3812606480516703,270,motor_response
2047,0.2281217207233447,208,inhibitory
2048,0.3968024427812527,207,inhibition
2049,0.4804093122634172,134,error
2050,0.4256972444584659,183,goals
2051,0.3019943638141111,134,error
2052,0.4312302812144377,183,goals
2053,0.3800563046538956,183,goals
2054,0.3245266661978274,183,goals
2055,0.3413712250785126,181,goal
2056,0.515574870408149,89,default_mode
2057,0.3294579758476938,181,goal
2058,0.445467234413189,181,goal
2059,0.2732941813401416,182,goal_directed
2060,0.3131308466016733,183,goals
2061,0.2791469865116421,183,goals
2062,0.2496927508716432,183,goals
2063,0.248296676181207,182,goal_directed
2064,0.195563574271899,134,error
2065,0.2402737848133244,172,foot
2066,0.1665736212629593,129,encoding
2067,0.2186747435581817,130,encoding_retrieval
2068,0.2854185344144554,130,encoding_retrieval
2069,0.1709575495431186,344,recognition
2070,0.2066702115171422,153,face
2071,0.130806578937273,155,faces
2072,0.2288953187067075,155,faces
2073,0.1364611827991228,344,recognition
2074,0.1893191903441489,311,place
2075,0.3813782296935394,130,encoding_retrieval
2076,0.3674221280105228,130,encoding_retrieval
2077,0.4091321282427537,481,virtual
2078,0.3901338691204641,311,place
2079,0.2359436284675808,311,place
2080,0.4078360684606573,481,virtual
2081,0.1436154837799255,311,place
2082,0.1857586761134823,296,orientation
2083,0.1675439943374372,8,anger
2084,0.1643276812569236,55,coherence
2085,0.1709273212155911,89,default_mode
2086,0.1492332189250531,89,default_mode
2087,0.1709566365955557,89,default_mode
2088,0.1862699719964768,89,default_mode
2089,0.181201985742092,89,default_mode
2090,0.2122670230751987,89,default_mode
2091,0.241682512624287,89,default_mode
2092,0.1780985882853331,200,impulsivity
2093,0.196417537380432,89,default_mode
2094,0.3088341645171026,304,personality
2095,0.3447450927317043,177,gambling
2096,0.4413693514889636,258,monetary_reward
2097,0.4300588292306818,181,goal
2098,0.427175376841768,181,goal
2099,0.4160621459076,258,monetary_reward
2100,0.2618930370142458,444,suffering
2101,0.2690502364384061,366,reward_anticipation
2102,0.38293303202993,141,expectation
2103,0.4045178771619254,167,finger_movements
2104,0.6656045445421521,400,sequential
2105,0.8451774303233701,214,integrative
2106,0.3545310653535141,181,goal
2107,0.3512009059257531,181,goal
2108,0.1552355403264704,89,default_mode
2109,0.0975514443869532,433,spontaneous
2110,0.1598970740598268,379,salient
2111,0.1489064563453497,155,faces
2112,0.3182757534341558,153,face
2113,0.1818038374584494,344,recognition
2114,0.2026391910217212,311,place
2115,0.1333771971841301,47,categories
2116,0.363718597554563,422,space
2117,0.4279629935284149,417,social_interactions
2118,0.2363267462080228,433,spontaneous
2119,0.2593680094009008,150,eye_movement
2120,0.3213023568275484,180,gestures
2121,0.295671016077013,211,integrated
2122,0.5524924576246103,88,decoding
2123,0.3849908303129101,353,relational
2124,0.4577003627485733,353,relational
2125,0.5313201341833942,160,familiarity
2126,0.5230492791486259,130,encoding_retrieval
2127,0.4162865917040625,130,encoding_retrieval
2128,0.3575365485360118,311,place
2129,0.1866755050394086,311,place
2130,0.1901669496705987,49,category
2131,0.2764850242360164,146,expressions
2132,0.3781618743663381,39,belief
2133,0.2811237187490818,310,pitch
2134,0.1280926553072635,201,incongruent
2135,0.2702236443567629,506,written
2136,0.3576014538731739,353,relational
2137,0.4195135884130355,362,retention
2138,0.3146756839376968,254,mental_imagery
2139,0.2882372959577987,210,integrate
2140,0.268888616535639,144,exploration
2141,0.2833639280641582,214,integrative
2142,0.7010604564039532,39,belief
2143,0.2189339882757386,162,fearful
2144,0.1184235317302346,132,episodic
2145,0.0606345585960505,350,recollection
2146,0.0870745003802944,436,strategic
2147,0.0990297542983099,130,encoding_retrieval
2148,0.435442145998542,160,familiarity
2149,0.5540869206357965,210,integrate
2150,0.492872139543142,67,conflicting
2151,0.4375015276049684,353,relational
2152,0.3198711134040018,170,fluency
2153,0.2978717144442998,170,fluency
2154,0.2361001465802624,506,written
2155,0.2263040651425718,506,written
2156,0.0714963163515686,170,fluency
2157,0.1959024646811588,252,memory_tasks
2158,0.3598565012039898,58,competing
2159,0.4928071350832689,58,competing
2160,0.1176431206559205,341,reappraisal
2161,0.26588190108433,82,cued
2162,0.2433434935256367,314,planning
2163,0.3229451409381802,44,calculation
2164,0.1827689930010126,44,calculation
2165,0.2637508957252864,201,incongruent
2166,0.3581403414034624,480,violations
2167,0.1931423780321512,252,memory_tasks
2168,0.2757096215530682,472,verbal
2169,0.1853385920342883,252,memory_tasks
2170,0.266144814677631,252,memory_tasks
2171,0.3530435138852278,252,memory_tasks
2172,0.7534422541412509,353,relational
2173,0.4448866709546044,254,mental_imagery
2174,0.3150553982008402,212,integrating
2175,0.3018517358351672,219,interference
2176,0.1119391578305068,498,wm
2177,0.6317318525644661,314,planning
2178,0.3428248698117123,361,response_selection
2179,0.1350843076895377,183,goals
2180,0.1885378413116636,182,goal_directed
2181,0.321128548588102,89,default_mode
2182,0.1911429003849172,89,default_mode
2183,0.2307693308579164,89,default_mode
2184,0.1236288691676391,89,default_mode
2185,0.4095258467164985,181,goal
2186,0.4589373050935727,270,motor_response
2187,0.4731037499296929,2,action
2188,0.3089157630136416,231,letter
2189,0.280614744348982,74,context
2190,0.0987006577651368,449,syntactic
2191,0.3332681590090579,174,forms
2192,0.5290224064359299,463,tone
2193,0.1606853083951532,98,detected
2194,0.4879949311240924,349,recognizing
2195,0.6456249988850921,230,learning_task
2196,0.5584649263596488,407,short_term
2197,0.2384726571789663,168,finger_tapping
2198,0.2641781305929304,78,coordination
2199,0.3083104544127882,167,finger_movements
2200,0.32371328664658,208,inhibitory
2201,0.2097861540720344,208,inhibitory
2202,0.3269436553185459,207,inhibition
2203,0.4219074288093953,207,inhibition
2204,0.382915854178946,207,inhibition
2205,0.3894232537225219,207,inhibition
2206,0.5003065910034907,207,inhibition
2207,0.3662264675017691,207,inhibition
2208,0.3039039368233318,207,inhibition
2209,0.1611483759131798,207,inhibition
2210,0.3299498890983847,207,inhibition
2211,0.5241193380393044,44,calculation
2212,0.2274197508697108,201,incongruent
2213,0.209576091413256,191,heard
2214,0.2580152070005165,238,listening
2215,0.5684155514881141,176,gains
2216,0.4756345073467481,176,gains
2217,0.3350324306625456,124,emotions
2218,0.357081799279537,48,categorization
2219,0.2409206957370263,228,learned
2220,0.1970353273086365,228,learned
2221,0.1600975509899112,228,learned
2222,0.3056548011117145,345,recognition_memory
2223,0.2871663771046024,345,recognition_memory
2224,0.2771139214206638,130,encoding_retrieval
2225,0.3361730016814542,481,virtual
2226,0.4285401933637529,160,familiarity
2227,0.3906469757185672,252,memory_tasks
2228,0.2569766602622081,170,fluency
2229,0.1245239547232664,504,words
2230,0.105604355699634,287,nouns
2231,0.2118624519546302,223,language
2232,0.3306751272379152,30,auditory_stimuli
2233,0.4671339861119464,339,read
2234,0.3217432145264747,500,word
2235,0.1919892574595827,287,nouns
2236,0.1872030628541622,170,fluency
2237,0.0752729271578826,170,fluency
2238,0.1475996447676798,287,nouns
2239,0.1506014120185666,252,memory_tasks
2240,0.1744186601218482,474,verbal_working
2241,0.3066168133924035,219,interference
2242,0.0985468974571353,473,verbal_fluency
2243,0.4527292134070385,66,conflict
2244,0.5748503160161684,322,preferences
2245,0.2800120418802597,378,salience
2246,0.1184874225562394,378,salience
2247,0.1711029014167613,470,values
2248,0.541001033550761,140,expectancy
2249,0.4416796729578873,270,motor_response
2250,0.2365494841674348,208,inhibitory
2251,0.2068019276249958,207,inhibition
2252,0.2573135324409917,207,inhibition
2253,0.2782067734688053,207,inhibition
2254,0.2766292835816257,207,inhibition
2255,0.3269709691657192,207,inhibition
2256,0.4301662568960265,209,inhibitory_control
2257,0.2964697335298473,207,inhibition
2258,0.2816052201126616,207,inhibition
2259,0.3085392650007932,207,inhibition
2260,0.3067011403755074,207,inhibition
2261,0.2882789354639662,207,inhibition
2262,0.5472690379019428,207,inhibition
2263,0.2777614273763283,134,error
2264,0.3551558006231003,183,goals
2265,0.297843788658946,181,goal
2266,0.4681334075780722,89,default_mode
2267,0.2182792621938696,183,goals
2268,0.1931092359669293,134,error
2269,0.2747418706191809,328,primary_somatosensory
2270,0.3166526925057675,228,learned
2271,0.3254315745560064,228,learned
2272,0.3930678494387676,345,recognition_memory
2273,0.3701855332667252,130,encoding_retrieval
2274,0.3353091055107024,311,place
2275,0.0968841890557491,344,recognition
2276,0.1021124663629614,311,place
2277,0.109378420775398,49,category
2278,0.152663371613368,311,place
2279,0.1268872507848414,311,place
2280,0.1229440129636315,311,place
2281,0.2003090777179852,311,place
2282,0.1333355942379962,311,place
2283,0.1366682939336492,311,place
2284,0.124961509543461,49,category
2285,0.1286958147418138,311,place
2286,0.3720969754551,308,picture
2287,0.3827644234551704,308,picture
2288,0.3578501729327324,308,picture
2289,0.2434941283836152,344,recognition
2290,0.119640245073644,344,recognition
2291,0.3223900555504116,481,virtual
2292,0.2788862335892887,50,choice
2293,0.1717209269289506,183,goals
2294,0.3299900879176983,258,monetary_reward
2295,0.2350420378286977,444,suffering
2296,0.3117139937374874,304,personality
2297,0.3480702834843082,304,personality
2298,0.2671201702725445,304,personality
2299,0.1775885517370419,304,personality
2300,0.0400104144006417,433,spontaneous
2301,0.2846698066081286,354,relevance
2302,0.3632474410387328,156,facial
2303,0.5684849848344722,244,memories
2304,0.2356793289045159,128,encoded
2305,0.2793370081847067,130,encoding_retrieval
2306,0.2892452210715387,130,encoding_retrieval
2307,0.2818769673954436,130,encoding_retrieval
2308,0.3016421461054561,143,explicit
2309,0.2789170093537793,71,conscious
2310,0.4132701067138205,145,expression
2311,0.3870588279939517,330,prime
2312,0.3627131223547877,73,consolidation
2313,0.3777252908605576,248,memory_performance
2314,0.4193613213828782,19,associations
2315,0.0182105704912637,457,thought
2316,0.1477899961653505,378,salience
2317,0.2389162484906284,370,risk
2318,0.1278548007587929,304,personality
2319,0.1348646646401101,200,impulsivity
2320,0.2405241953104508,304,personality
2321,0.2165358926932536,258,monetary_reward
2322,0.2787135202090028,460,time_task
2323,0.3288221085085079,167,finger_movements
2324,0.379576896802909,2,action
2325,0.4514991003760948,349,recognizing
2326,0.657318946542307,254,mental_imagery
2327,0.7944868213041997,362,retention
2328,0.6251752783191593,130,encoding_retrieval
2329,0.434226636010802,506,written
2330,0.2471458864814863,506,written
2331,0.5082921157584335,353,relational
2332,0.3237332509683654,362,retention
2333,0.2405246519164554,228,learned
2334,0.4229613336372854,311,place
