frame,shortest_euclidean,corresponding_column
1074,0.2927826324717745,304
1075,0.2579139865482567,304
1076,0.3012105519340438,304
1077,0.4848587835366624,304
1078,0.41733951774670813,304
1079,0.4262275079437615,304
1080,0.17288397487730103,334
1081,0.1336606103653691,80
1082,0.13340915751592977,350
1083,0.26812144371644675,501
1084,0.49581171984822864,492
1085,0.36525396723075737,501
1086,0.37786377639168006,47
1087,0.47535895209677687,311
1088,0.5061975281917568,160
1089,0.23545082742084608,130
1090,0.16114425569599136,130
1091,0.12081965251716124,130
1092,0.2331183145680816,228
1093,0.239867465045948,249
1094,0.2444396062180816,130
1095,0.3243421204846681,436
1096,0.2637496089126363,72
1097,0.09867653623219673,283
1098,0.31258849484526285,33
1099,0.1914859313333364,350
1100,0.1560605136991462,350
1101,0.34518596487184233,259
1102,0.1627555783573704,135
1103,0.3294520487885765,265
1104,0.30542020108552886,177
1105,0.06836004427838732,177
1106,0.9797356762047836,39
1107,0.3186827531064859,14
1108,0.4611203890105954,197
1109,0.6052746604862524,127
1110,0.33234378904109313,353
1111,0.3530136198957976,353
1112,0.2380145069852564,353
1113,0.5140936761534376,74
1114,0.2400071355708193,241
1115,0.2217813198593533,95
1116,0.36062647820020827,67
1117,0.3866831020990598,67
1118,0.3860337650843649,67
1119,0.35843117469119373,107
1120,0.29649549723677454,442
1121,0.3806511326221982,148
1122,0.34332276287145075,323
1123,0.5956869405499634,323
1124,0.32777226494169703,167
1125,0.4744736805340911,167
1126,0.27649677897509994,407
1127,0.18468221985123384,197
1128,0.32627936359490073,201
1129,0.23676542104489212,108
1130,0.27344343771242946,446
1131,0.170534634215857,108
1132,0.5109221071694684,446
1133,0.35099594511865606,210
1134,0.3720627560376424,210
1135,0.2996747217810992,353
1136,0.40547405616978666,353
1137,0.3417042994797709,127
1138,0.5779716300715413,362
1139,0.32364144591071,254
1140,0.3755831077263589,446
1141,0.21785236596723168,442
1142,0.5152011628139105,3
1143,0.35834164531236606,4
1144,0.5621837793972534,2
1145,0.05295560267769287,86
1146,0.10267840199521731,504
1147,0.06295195631253787,504
1148,0.12725972245173564,170
1149,0.3242614996521602,170
1150,0.4568961639762764,130
1151,0.198296387992928,49
1152,0.20072248341197224,311
1153,0.21360919752420857,481
1154,0.2838798742948694,481
1155,0.34858803862207366,350
1156,0.31394278052388414,133
1157,0.24650844926109924,256
1158,0.07920840318418074,129
1159,0.266073173393203,364
1160,0.24706135538603025,256
1161,0.29420187089283806,133
1162,0.4909470595948616,350
1163,0.1532557476382078,281
1164,0.1306514275998193,304
1165,0.12480731389460886,200
1166,0.10785780160265872,304
1167,0.17506452041743695,304
1168,0.40504082756169085,334
1169,0.24781795215214783,33
1170,0.4591997588931776,283
1171,0.31447933399940703,73
1172,0.33918300433072995,20
1173,0.040768994830531056,287
1174,0.24104574761823788,252
1175,0.29702067193985854,95
1176,0.5473172716116039,139
1177,0.2124145534924422,260
1178,0.1994767256943894,207
1179,0.2983048207054533,207
1180,0.5041932300061611,207
1181,0.5163491941088574,207
1182,0.36250145582187054,134
1183,0.2850758889749372,182
1184,0.27333443948437086,182
1185,0.2762948957935033,182
1186,0.3212591706160982,182
1187,0.26621805719631825,182
1188,0.27579354911537,183
1189,0.29780879220721546,182
1190,0.2464110216196093,183
1191,0.24783104432231612,183
1192,0.23899582476838316,183
1193,0.4089270021588192,181
1194,0.13106313404027578,457
1195,0.7301558353125166,244
1196,0.16300828623500088,280
1197,0.26074403317391737,280
1198,0.35646924216848863,481
1199,0.30185490150395144,130
1200,0.28659610968949645,228
1201,0.2987557288893165,362
1202,0.3019448855068448,130
1203,0.3187711897997697,130
1204,0.2437271652467276,130
1205,0.2764856353416683,130
1206,0.30717454809302264,130
1207,0.30146164629835803,129
1208,0.3758039586866837,130
1209,0.31495886030188697,311
1210,0.3776292374372885,311
1211,0.230756592873484,47
1212,0.313553198546389,425
1213,0.3673283928251384,291
1214,0.07864843181077222,47
1215,0.31884446510536474,311
1216,0.1434879147067869,228
1217,0.19533517865870953,228
1218,0.856562017178937,74
1219,0.2033599903976245,237
1220,0.3054699959767809,276
1221,0.3008688729735064,238
1222,0.3331959039054625,276
1223,0.48108278974976126,461
1224,0.5641154337948351,465
1225,0.5875443023342489,260
1226,0.6044220324667414,260
1227,0.3909435764812335,235
1228,0.3754161746430724,310
1229,0.22359662179358392,126
1230,0.34916537052149926,472
1231,0.44655151789251446,17
1232,0.118539177261689,480
1233,0.1958116960010692,108
1234,0.6400746868483853,79
1235,0.8341550718797274,362
1236,0.4445794787134835,160
1237,0.2870249725875824,249
1238,0.3003283834607172,345
1239,0.2704285667596288,130
1240,0.29218929903322405,130
1241,0.46829795605050983,146
1242,0.09001605150511953,8
1243,0.13053267883247793,8
1244,0.12397052059999183,8
1245,0.08383487430108921,8
1246,0.13771386925546983,119
1247,0.06807436550212684,8
1248,0.14992165173274768,200
1249,0.14719638889476055,89
1250,0.1801082552864872,89
1251,0.24991813432295176,304
1252,0.2074057260013825,89
1253,0.18961283697065504,89
1254,0.26333976831697786,89
1255,0.24829597723169847,89
1256,0.23676879006577403,89
1257,0.21939797303243647,89
1258,0.3019593858932075,304
1259,0.22306537772967452,89
1260,0.12910446730403247,89
1261,0.11843446823334378,89
1262,0.173949567162718,304
1263,0.21109322948367004,304
1264,0.16254579479658424,89
1265,0.21901009188040457,304
1266,0.2897287298367606,304
1267,0.5597647938506569,304
1268,0.34713503586995303,207
1269,0.36999739309504953,209
1270,0.37021864659733406,209
1271,0.3419108664183181,209
1272,0.4056387367619216,207
1273,0.5269259750782815,176
1274,0.47543736641159906,411
1275,0.19754918744189276,178
1276,0.43899618290704806,181
1277,0.5547640239093192,411
1278,0.32100172112108194,371
1279,0.464750626838458,10
1280,0.17868773164481996,84
1281,0.17551011769334135,204
1282,0.2438753900436061,256
1283,0.3686802489992121,130
1284,0.3004114292781278,130
1285,0.34604892080963245,481
1286,0.3304587660377328,481
1287,0.35166243626374893,481
1288,0.36875878591881994,481
1289,0.34710106379802613,130
1290,0.9693011721009162,275
1291,0.3559627896823647,388
1292,0.28637713200398374,480
1293,0.121009139455939,170
1294,0.17058853933179055,170
1295,0.21649370376066207,170
1296,0.3102240155654299,170
1297,0.38570573922127127,170
1298,0.38328148037292226,170
1299,0.5064187952469084,170
1300,0.16504384975787195,362
1301,0.3302974583825614,250
1302,0.7287218887864844,176
1303,0.32581613084943395,183
1304,0.6267130818437053,304
1305,0.4213803070560112,304
1306,0.36635429827930127,89
1307,0.5825542050704483,89
1308,0.5298890025522793,89
1309,0.37027197441408566,207
1310,0.15571694494372887,139
1311,0.2558435651802096,139
1312,0.1175924196612242,137
1313,0.4890154439115282,84
1314,0.37104015664195034,460
1315,0.550610785191424,207
1316,0.5806530080297475,460
1317,0.16472702006714365,134
1318,0.24468496515998087,183
1319,0.19524614923396888,183
1320,0.13320707562096068,258
1321,0.2589675837288713,162
1322,0.3522606157359832,244
1323,0.29956585502328104,330
1324,0.21459753480473617,145
1325,0.05920450463945848,145
1326,0.1558885046522334,413
1327,0.1854933981045755,89
1328,0.17904290480645482,89
1329,0.1848132229705036,89
1330,0.21827191916070937,89
1331,0.30916506462890986,304
1332,0.3092063933976751,304
1333,0.439325066492768,181
1334,0.34106930516010325,181
1335,0.3643987346615177,304
1336,0.4004299074701904,366
1337,0.28664368523331807,177
1338,0.34723595412009933,248
1339,0.22796781670895544,356
1340,0.24716561786619115,356
1341,0.28873282786483934,132
1342,0.1911258002686207,283
1343,0.39095808552679134,116
1344,0.19435376970852983,238
1345,0.41333811589371405,460
1346,0.60748350581876,460
1347,0.49945130420906575,207
1348,0.2143255676208659,181
1349,0.534047813278708,366
1350,0.27704050288034326,265
1351,0.46873705406927935,362
1352,0.5122870349476946,506
1353,0.28046057987191114,170
1354,0.24808274651556544,74
1355,0.24189292527995468,191
1356,0.24738025851463735,432
1357,0.23041647430770631,228
1358,0.3729011381968352,252
1359,0.28745009919234715,228
1360,0.2831299699140911,343
1361,0.2461641362865332,224
1362,0.5833186332881327,300
1363,0.3894029748086866,207
1364,0.42384186662153894,207
1365,0.3309794562343308,207
1366,0.48394471940512146,295
1367,0.18285152071576807,172
1368,0.4105795864618817,270
1369,0.3135768464025374,260
1370,0.3583928746715306,270
1371,0.29212897643066127,260
1372,0.32436132636560205,247
1373,0.34649644493773457,170
1374,0.23323225527944083,228
1375,0.20097730955897453,228
1376,0.32054627657970813,345
1377,0.30223408762046394,362
1378,0.3281536407349212,130
1379,0.41259964150780726,481
1380,0.272317739122059,311
1381,0.40832259952558864,481
1382,0.2504234123939679,362
1383,0.3011762289358252,228
1384,0.4804417839739917,127
1385,0.3619880282837272,398
1386,0.19576096530591225,186
1387,0.5066123288277297,270
1388,0.24485345809772488,183
1389,0.43734645718107534,304
1390,0.4654471584303332,304
1391,0.3039799323145373,444
1392,0.13550936682521494,258
1393,0.23285819184222353,322
1394,0.23559543761696952,356
1395,0.23237409390587652,128
1396,0.23906563646729492,128
1397,0.22521407583499664,128
1398,0.2249365422557472,128
1399,0.21785448445017927,280
1400,0.36043945257987625,481
1401,0.3656644531136338,481
1402,0.33579864247616226,130
1403,0.3639313115718766,481
1404,0.30837319178006933,130
1405,0.33554538940317474,481
1406,0.28278726512088664,49
1407,0.26370512914262845,49
1408,0.1304732411004792,311
1409,0.16723711258245266,311
1410,0.3498680254292598,481
1411,0.35255304089132133,130
1412,0.5028202262032514,353
1413,0.3707232567513271,170
1414,0.37940704078089216,170
1415,0.4818688059990231,170
1416,0.36955073842315767,170
1417,0.24633814733218767,170
1418,0.22471323278795113,506
1419,0.399500254810802,254
1420,0.5847125968908335,39
1421,0.7354819145241216,125
1422,0.5238974957746115,165
1423,0.7021269176689805,245
1424,0.219272258517724,249
1425,0.24401986326442168,362
1426,0.34930517403466516,440
1427,0.2520565045314506,286
1428,0.37397047732064254,134
1429,0.3575052670355728,181
1430,0.23186112720965424,459
1431,0.20269803867103703,280
1432,0.28197490522805746,356
1433,0.31578445934314814,356
1434,0.4004765843912964,188
1435,0.3096963698809217,459
1436,0.7475312887826282,5
1437,0.3511839994961123,271
1438,0.18820736664091267,78
1439,0.21272475575872973,114
1440,0.2824179165424418,407
1441,0.2089409318492472,252
1442,0.3259408880988031,362
1443,0.17384017219555717,228
1444,0.21767868112034816,130
1445,0.25623075652481464,130
1446,0.2653693527067798,130
1447,0.36898618336694416,170
1448,0.3581548688088143,170
1449,0.4654541327282816,170
1450,0.28549853292136074,170
1451,0.06355213626480179,170
1452,0.09122092592865834,170
1453,0.3373040141113836,252
1454,0.3854900778797272,369
1455,0.411777887970024,78
1456,0.21374818923053565,260
1457,0.31734314111680206,207
1458,0.628537473955237,89
1459,0.34720388808375663,181
1460,0.5118580287945206,89
1461,0.520726669939653,89
1462,0.40478065908288,89
1463,0.29365649323160387,181
1464,0.2693709925791558,181
1465,0.4771416229168258,304
1466,0.3634412202205229,89
1467,0.23440639870923213,181
1468,0.2356615772804264,181
1469,0.2625286657698427,183
1470,0.28863589449358623,134
1471,0.5736348201692766,207
1472,0.25404348841436647,350
1473,0.17810783134714045,280
1474,0.1846401393721765,311
1475,0.13443789346230697,311
1476,0.1816925584135628,49
1477,0.202956268597648,49
1478,0.2868683321516586,49
1479,0.2522962592374066,49
1480,0.3515049396065448,47
1481,0.20201172090752212,49
1482,0.21536132296407184,49
1483,0.28192437384658925,49
1484,0.19570479402805532,9
1485,0.3729135219087358,304
1486,0.18773745298488528,304
1487,0.19391029479176927,304
1488,0.2736678905571079,304
1489,0.3010281377530926,304
1490,0.34295298156610327,304
1491,0.3615554752489608,304
1492,0.35457236167985046,304
1493,0.5442616034037691,366
1494,0.3343041404126941,304
1495,0.566048899526632,366
1496,0.2103751853074508,183
1497,0.26774282748521744,183
1498,0.4972368050083565,207
1499,0.5022332577806364,53
1500,0.1786149535036257,130
1501,0.29105294718914926,249
1502,0.2722418986361324,129
1503,0.2451097660032953,130
1504,0.2979013131718693,345
1505,0.26341631182679853,345
1506,0.29016086502412686,130
1507,0.29657325670937046,345
1508,0.2983558990253749,130
1509,0.2651176400506561,130
1510,0.11983547478035382,311
1511,0.3326405015338085,162
1512,0.2482080229351988,89
1513,0.3541322871005253,89
1514,0.23302751926086887,89
1515,0.250643969081884,304
1516,0.23597017483682345,304
1517,0.4134926128912433,304
1518,0.5013212347921728,366
1519,0.3727087825938409,304
1520,0.2103328498813504,89
1521,0.30185609955608567,89
1522,0.2638409611442646,89
1523,0.2922410341308801,89
1524,0.16085514414721877,89
1525,0.40587231895042514,189
1526,0.21603423046412956,356
1527,0.1642152397484042,130
1528,0.1874175411986688,129
1529,0.15212739007710518,130
1530,0.30168050136058133,130
1531,0.2612257813027842,345
1532,0.204509291626109,228
1533,0.22180097847109745,228
1534,0.4987448720000808,170
1535,0.6221368466349981,353
1536,0.365095809941649,362
1537,0.16547506957075425,501
1538,0.15017086213587102,173
1539,0.34795920939995395,488
1540,0.40947215798026154,275
1541,0.28703374966261885,325
1542,0.3186258739918232,16
1543,0.2281844849153388,439
1544,0.39379018309160513,19
1545,0.46576869926410935,244
1546,0.203024468806857,128
1547,0.3216054709068235,130
1548,0.22228535198314553,280
1549,0.24066495984725805,128
1550,0.1584136502306633,280
1551,0.20334867644566715,280
1552,0.49756237028646566,382
1553,0.34390263932799087,418
1554,0.575392087236711,183
1555,0.31279652951447307,209
1556,0.42632828718622023,209
1557,0.3916145616374237,418
1558,0.4438430957461143,286
1559,0.398654006092312,418
1560,0.40567906488100625,304
1561,0.3624632003475704,145
1562,0.19080601128111513,161
1563,0.19104857738285785,200
1564,0.16042257713294447,89
1565,0.22346963449001983,304
1566,0.3792811110948185,444
1567,0.2767336434282241,124
1568,0.16474053588009333,122
1569,0.5391564546257587,153
1570,0.43211609523197086,157
1571,0.4290133742726236,162
1572,0.3934120401760329,303
1573,0.38919254693276295,33
1574,0.37035801097518806,113
1575,0.215255020955548,265
1576,0.13818368371309872,177
1577,0.23018040614474372,105
1578,0.11137194335903539,15
1579,0.5376747877854868,127
1580,0.3564479137380092,127
1581,0.2999936914008858,127
1582,0.25167323767854394,63
1583,0.5275116039317785,107
1584,0.24528129736547763,241
1585,0.09505049293619572,241
1586,0.1690235492465212,82
1587,0.11697007511863743,44
1588,0.4405095387635497,494
1589,0.30135354900937183,209
1590,0.33388230595314045,360
1591,0.9296164746465051,197
1592,0.4306726279026463,398
1593,0.2882209077295729,197
1594,0.4426645491588468,407
1595,0.36830417937566745,234
1596,0.27914420610293184,234
1597,0.16689005695071651,503
1598,0.08466745904598624,504
1599,0.04275661818728242,504
1600,0.0719122101518228,287
1601,0.02529300832223346,86
1602,0.03143364374055896,86
1603,0.029320565760861048,86
1604,0.05001935681064645,86
1605,0.06156996721137211,506
1606,0.05259284577393596,506
1607,0.11093682845311909,287
1608,0.1195761651984448,506
1609,0.079606101269416,504
1610,0.06651539915158966,287
1611,0.5131455098940891,472
1612,0.3643721765630708,295
1613,0.08472583951178268,431
1614,0.40622168552231663,228
1615,0.3366685236176276,252
1616,0.26297619989252086,473
1617,0.2654137121869299,95
1618,0.39131170449544495,44
1619,0.16688490478815532,270
1620,0.3216569027823932,183
1621,0.6186473190171705,89
1622,0.3437873464909099,207
1623,0.2372721769799837,182
1624,0.19975503796457988,134
1625,0.33040482720916675,206
1626,0.25510771546949035,356
1627,0.26893516962482167,129
1628,0.2518471657592456,130
1629,0.2590799710459972,481
1630,0.4234907149166936,356
1631,0.44522702921955,199
1632,0.46861729747411546,158
1633,0.16692270855201785,156
1634,0.49738904565919906,262
1635,0.45202865030607325,262
1636,0.5399493227150143,304
1637,0.26227903812506786,334
1638,0.05749425273371506,80
1639,0.3752061251473636,350
1640,0.23107493903472504,130
1641,0.11901272507769876,129
1642,0.14999509232204777,129
1643,0.26159681375282845,436
1644,0.1881333369429249,177
1645,0.33317686556247894,89
1646,0.3504676315105231,89
1647,0.2929859324989097,89
1648,0.34595267160370036,89
1649,0.6239073702232246,89
1650,0.29599519415607484,209
1651,0.28062836236136773,209
1652,0.2694843548267382,209
1653,0.3253093571944579,260
1654,0.2992509108011324,260
1655,0.3326584078326304,207
1656,0.44427064977177727,310
1657,0.2535972161635589,430
1658,0.15430432136340427,224
1659,0.36978995468738496,500
1660,0.14697323984735847,506
1661,0.3718141035163038,506
1662,0.5646063992868257,353
1663,0.5082757791419743,345
1664,0.5568171216806276,130
1665,0.2750357835615734,228
1666,0.15462745012795806,130
1667,0.4074070099242223,227
1668,0.5361238898966122,447
1669,0.2811869061948651,361
1670,0.388438963565554,361
1671,0.1472107794081344,361
1672,0.31950597202652453,107
1673,0.4391477108247633,254
1674,0.3511569596902464,210
1675,0.7979420605078524,275
1676,0.23050267291121468,311
1677,0.5100427297351857,248
1678,0.5452888173240478,256
1679,0.21287820872517516,1
1680,0.31082328242078966,294
1681,0.4706762698701524,460
1682,0.3731804513741865,207
1683,0.4477757326227253,460
1684,0.5668554964783853,207
1685,0.4933055776930507,460
1686,0.39116352213131705,134
1687,0.31080709137798446,444
1688,0.42359081965452966,304
1689,0.24333755587729425,239
1690,0.19264532471979945,280
1691,0.16742571832861122,311
1692,0.39443659778223195,130
1693,0.1911169919986334,311
1694,0.5622092661366438,88
1695,0.2989399206405914,237
1696,0.4076764833310856,460
1697,0.47541945394197965,207
1698,0.43320120401543066,209
1699,0.4039135193053221,209
1700,0.3842698916051957,207
1701,0.5127447216177763,89
1702,0.3629304632528468,183
1703,0.18033936944566437,122
1704,0.18586057422877472,128
1705,0.18562485483225,280
1706,0.18126415719786848,481
1707,0.2573743222055955,280
1708,0.6217585168088686,239
1709,0.4413802980669669,427
1710,0.137094059958329,145
1711,0.07997323429022307,281
1712,0.15339082351181285,8
1713,0.08547593170462253,281
1714,0.2709179418224222,354
1715,0.12272088742793312,106
1716,0.2828646352146716,156
1717,0.40717480922677096,427
1718,0.33857137828740275,46
1719,0.29431871648382085,329
1720,0.26657449254561394,362
1721,0.1578804390904111,170
1722,0.09016246801566728,170
1723,0.3802473452781932,472
1724,0.38056414762523005,82
1725,0.3031730858203264,78
1726,0.2048105645697964,260
1727,0.4347654437601968,207
1728,0.3196886663895102,183
1729,0.37793313291817615,89
1730,0.36909646843581023,89
1731,0.3792595565809532,89
1732,0.31876467589822466,183
1733,0.39703836767491835,134
1734,0.26674854340924525,181
1735,0.2101003886448754,181
1736,0.323377990118381,183
1737,0.2573013026551705,182
1738,0.24780604533492684,183
1739,0.2560257530265653,182
1740,0.3043698339153151,134
1741,0.6468273009000121,251
1742,0.2496672172134382,436
1743,0.2823268752504864,130
1744,0.2438826437994576,481
1745,0.2503902973135426,280
1746,0.16834102596013803,311
1747,0.2772311885305965,344
1748,0.3995359356737559,308
1749,0.17056615770814415,311
1750,0.20980573505430647,311
1751,0.13860816463894887,311
1752,0.2456189440760664,481
1753,0.31211886919872606,130
1754,0.19168687965452452,130
1755,0.28750841453402626,481
1756,0.23869060743064568,49
1757,0.2908844945286267,501
1758,0.5387154830254641,74
1759,0.45574165099856806,74
1760,0.4020518137687215,353
1761,0.4712196462466361,353
1762,0.6380970148295017,353
1763,0.3770623231002525,130
1764,0.6208316643512729,353
1765,0.4273563955036437,170
1766,0.18708855891212808,287
1767,0.21962249549605767,170
1768,0.2162342073354958,506
1769,0.032633950658542174,170
1770,0.14548168041743822,170
1771,0.04639088475971114,170
1772,0.10637521342598268,170
1773,0.12750932317141012,170
1774,0.1014325237835837,287
1775,0.05516222721451337,287
1776,0.10934631197430054,504
1777,0.31313560631560594,234
1778,0.3203971021987232,203
1779,0.4318498426639494,207
1780,0.1142349478599004,182
1781,0.3654187729726392,176
1782,0.5624478640253494,294
1783,0.48378941267367337,198
1784,0.2489225819550648,453
1785,0.3016672882281492,69
1786,0.4579456725900285,445
1787,0.36113209647929456,187
1788,0.34205116434124805,211
1789,0.2824209111180101,254
1790,0.4454991405524036,506
1791,0.5696536065549366,353
1792,0.2682333777166649,228
1793,0.3379447336493836,228
1794,0.3217486443632516,228
1795,0.21696008962382943,228
1796,0.27490230108088687,228
1797,0.18119978421664265,228
1798,0.3037562005429156,130
1799,0.33024131511109667,130
1800,0.2305172197523664,130
1801,0.29676670671599725,481
1802,0.38058293474985855,350
1803,0.41074737443821646,350
1804,0.11263636704341819,378
1805,0.3281536488012613,9
1806,0.4977078204380237,145
1807,0.3903868762793656,308
1808,0.15907110982199343,311
1809,0.38842430001511546,130
1810,0.4230517220332733,345
1811,0.20835230272120345,228
1812,0.8405238997637106,353
1813,0.4344315595234474,254
1814,0.48553724773508616,197
1815,0.2998812537771221,197
1816,0.17182880129152436,500
1817,0.22465747177825984,506
1818,0.34982946199369186,506
1819,0.5307285183884818,130
1820,0.46269998835612736,362
1821,0.42985764803181026,345
1822,0.38018957564362943,130
1823,0.3184793486951028,228
1824,0.23980859747443029,170
1825,0.2883805699785866,353
1826,0.26413503697297297,139
1827,0.23302306617022767,207
1828,0.5295589566733908,89
1829,0.45550804808258705,89
1830,0.44626305536659727,89
1831,0.39617872809063054,89
1832,0.35782486180276224,304
1833,0.3616782725627913,304
1834,0.3564821781127262,304
1835,0.3538910272619721,304
1836,0.3940625759122102,89
1837,0.39258145663512595,89
1838,0.38919673224982265,89
1839,0.3253574078735926,89
1840,0.2675933011953901,89
1841,0.15129643752143515,262
1842,0.08878619916181085,415
1843,0.10000773691987518,413
1844,0.1177055962540972,256
1845,0.15734536932103463,170
1846,0.1668413181601728,170
1847,0.2128488080435723,472
1848,0.14099867497206117,473
1849,0.5696283213555005,323
1850,0.19126870644344443,208
1851,0.2954568357760115,209
1852,0.35197817801524045,207
1853,0.3830231909623849,209
1854,0.4234829980417489,183
1855,0.4523088146886488,134
1856,0.4473988301553228,134
1857,0.3071302934585076,207
1858,0.30832713912162824,207
1859,0.2751308865047691,207
1860,0.2755254760319335,207
1861,0.27621770561062964,207
1862,0.28426186764020006,207
1863,0.6641291902038174,207
1864,0.7875878749769539,247
1865,0.2536575487124519,228
1866,0.2367597937538904,228
1867,0.3206271712811501,228
1868,0.41275605182045527,130
1869,0.6052973824094051,130
1870,0.752736346159445,130
1871,0.638028964596102,160
1872,0.3946369196217144,130
1873,0.3428727497707513,288
1874,0.5610904918608403,207
1875,0.47285620202991535,304
1876,0.19833746334420344,134
1877,0.43926714661881816,116
1878,0.3684970582299704,350
1879,0.3405096270205711,244
1880,0.4321188028371157,427
1881,0.2420066325649169,145
1882,0.25459483595992727,282
1883,0.26800220166572647,162
1884,0.2590502568966337,189
1885,0.2470111747244088,118
1886,0.2456042091931632,12
1887,0.29025373178949854,124
1888,0.3813700139349542,312
1889,0.4807564855375473,113
1890,0.4686922506112874,64
1891,0.14687788421728784,284
1892,0.1132986050733043,189
1893,0.24521145253763377,189
1894,0.26299674310413934,123
1895,0.4995522814652487,350
1896,0.252527067546194,128
1897,0.2822374807996649,130
1898,0.13532258023466853,228
1899,0.16690937500509387,228
1900,0.26907427300639725,362
1901,0.4182925395924658,318
1902,0.31287875376177005,265
1903,0.17636290525128395,258
1904,0.11442489475690185,258
1905,0.1273571212192824,258
1906,0.32029407558021666,35
1907,0.15961245939072025,124
1908,0.20217435416925053,245
1909,0.19923118413222077,436
1910,0.24305625846215584,128
1911,0.2601683499761768,278
1912,0.3283092424065582,423
1913,0.39701958287847106,5
1914,0.15799052627767432,186
1915,0.3313357890794059,235
1916,0.11999480617746562,271
1917,0.15209302233704158,78
1918,0.16082329792705197,78
1919,0.28560719428837567,166
1920,0.2333177609208671,167
1921,0.30975513864005,168
1922,0.3142742476070928,168
1923,0.37389055295714463,474
1924,0.1094596584542294,170
1925,0.15786168655657393,506
1926,0.38514724482565377,170
1927,0.22899008503085905,228
1928,0.541102019043397,170
1929,0.4288832261537631,506
1930,0.2080483879513072,506
1931,0.2054116429938918,506
1932,0.2628413588038045,506
1933,0.112014449814969,170
1934,0.17164242295025617,504
1935,0.064729791491601,504
1936,0.11008281612322064,287
1937,0.18107522152591676,506
1938,0.16453821857909456,506
1939,0.4436061342395581,353
1940,0.27108109066718805,173
1941,0.1567209092965339,478
1942,0.4169236790170176,232
1943,0.4419020897153096,464
1944,0.45519761398650965,349
1945,0.3158385711315598,353
1946,0.32434810953964505,252
1947,0.33788493651062734,353
1948,0.4167719736014312,23
1949,0.34025742931216474,372
1950,0.78270780204542,100
1951,0.5200703725716689,57
1952,0.3560466846885684,54
1953,0.34015949624621045,259
1954,0.2927292500623143,185
1955,0.41909251146452015,268
1956,0.29622937393527143,168
1957,0.22787974954457968,78
1958,0.22730635083681744,78
1959,0.2728463774169321,451
1960,0.3920578319116504,472
1961,0.44559281570933934,170
1962,0.26547843493529855,228
1963,0.1682015720602232,228
1964,0.26499834671793515,228
1965,0.212937379024737,130
1966,0.22560502231003576,280
1967,0.3466628500870879,344
1968,0.4978192425372808,146
1969,0.6013517246581536,146
1970,0.37933413133043914,308
1971,0.18024137369207663,311
1972,0.2862599421839315,481
1973,0.30089503801571715,481
1974,0.31405415258615543,481
1975,0.4109604317353904,308
1976,0.23060098576977825,280
1977,0.32211687083813056,133
1978,0.29795600659910604,130
1979,0.21678363879538803,311
1980,0.3004462136221881,493
1981,0.2737113925716198,39
1982,0.6030349248140238,148
1983,0.2575865858817952,201
1984,0.15348372107671684,201
1985,0.2167060552528936,480
1986,0.23197900266073512,241
1987,0.35927723263944045,39
1988,0.20816037269698795,57
1989,0.44114618772755704,209
1990,0.7542802203972345,251
1991,0.489387529829405,362
1992,0.5431322299665897,220
1993,0.32095718177575705,49
1994,0.3246059366822138,481
1995,0.5306054851149716,353
1996,0.2642700603706122,430
1997,0.4252437903446514,295
1998,0.7061095778959937,197
1999,0.6470308751630609,79
2000,0.3305965091858251,69
2001,0.33510371811949324,127
2002,0.24720754671011563,353
2003,0.2682454512389874,506
2004,0.21013044324027527,506
2005,0.3219171506682697,252
2006,0.2684745554592172,353
2007,0.37339587220471626,88
2008,0.42378791249319714,496
2009,0.4889654242027486,44
2010,0.2828355465713676,102
2011,0.32944557309330513,26
2012,0.19675868153589665,383
2013,0.4445487592379224,477
2014,0.5036535885238913,23
2015,0.7506490524547872,88
2016,0.22537203702513767,254
2017,0.33396899767266247,74
2018,0.06244169848058734,353
2019,0.1366080924694202,306
2020,0.25278466284848494,68
2021,0.1639697773809382,480
2022,0.3994520148479809,44
2023,0.41461897627519456,88
2024,0.8129908344947969,23
2025,0.30813193655870275,7
2026,0.19368337057773263,396
2027,0.13857194605390152,506
2028,0.03105299441370428,86
2029,0.0333492384268825,86
2030,0.13656119874540462,504
2031,0.2377528747750808,506
2032,0.2549088995250662,362
2033,0.23690527771766284,133
2034,0.39007163685799057,19
2035,0.2749863634858866,387
2036,0.44504185804786817,80
2037,0.13325109097468524,457
2038,0.16070143245870636,378
2039,0.20003837069786531,378
2040,0.35590840873910345,304
2041,0.27120612944644246,304
2042,0.1282597307024461,304
2043,0.2249309724441792,258
2044,0.7105471820878994,260
2045,0.34056675024292127,172
2046,0.3812606480516703,270
2047,0.22812172072334477,208
2048,0.3968024427812527,207
2049,0.48040931226341727,134
2050,0.4256972444584659,183
2051,0.30199436381411116,134
2052,0.43123028121443774,183
2053,0.38005630465389567,183
2054,0.3245266661978274,183
2055,0.34137122507851264,181
2056,0.515574870408149,89
2057,0.3294579758476938,181
2058,0.445467234413189,181
2059,0.2732941813401416,182
2060,0.31313084660167334,183
2061,0.2791469865116421,183
2062,0.2496927508716432,183
2063,0.24829667618120707,182
2064,0.19556357427189905,134
2065,0.2402737848133244,172
2066,0.16657362126295938,129
2067,0.21867474355818176,130
2068,0.28541853441445547,130
2069,0.1709575495431186,344
2070,0.20667021151714224,153
2071,0.130806578937273,155
2072,0.22889531870670757,155
2073,0.1364611827991228,344
2074,0.18931919034414893,311
2075,0.38137822969353946,130
